its, t_max, delta_t, its_eq, -, -, -, -
26.521687, -641.375025, -614.853337, 831.630990, 801.488026, 1599.049551, 1669.499567, 4.030000
27.164625, -642.006478, -614.841853, 831.588137, 820.917665, 1599.115193, 1615.460128, 4.030000
27.475502, -642.298103, -614.822602, 831.583054, 830.312389, 1598.973043, 1563.435501, 4.030000
27.627464, -642.452766, -614.825303, 831.596235, 834.904692, 1598.666248, 1521.660616, 4.030000
27.670525, -642.473907, -614.803381, 831.614456, 836.206025, 1598.264635, 1497.058115, 4.030000
27.862269, -642.708781, -614.846512, 831.655346, 842.000534, 1597.898487, 1505.263126, 4.030000
27.833122, -642.736050, -614.902928, 831.692461, 841.119696, 1597.662975, 1537.842811, 4.030000
27.307053, -642.089978, -614.782925, 831.667185, 825.221863, 1597.573403, 1574.732572, 4.030000
27.498256, -642.271204, -614.772948, 831.664589, 831.000015, 1597.489073, 1575.900738, 4.030000
28.304715, -643.245363, -614.940648, 831.756475, 855.371286, 1597.278850, 1543.251376, 4.030000
28.120017, -642.972129, -614.852112, 831.826102, 849.789701, 1597.004246, 1526.156502, 4.030000
27.506893, -642.338747, -614.831854, 831.823928, 831.261039, 1596.790056, 1541.314957, 4.030000
26.836661, -641.753366, -614.916705, 831.744168, 811.006556, 1596.786147, 1595.769701, 4.030000
25.445495, -640.291629, -614.846134, 831.504555, 768.965378, 1597.092608, 1677.079000, 4.030000
24.524770, -639.182802, -614.658032, 831.160967, 741.140988, 1597.490867, 1701.834556, 4.030000
26.192501, -640.923052, -614.730551, 831.010887, 791.539987, 1597.614574, 1630.149552, 4.030000
29.342855, -644.318541, -614.975685, 831.221201, 886.743999, 1597.311988, 1517.429345, 4.030000
30.851125, -645.812416, -614.961291, 831.601287, 932.324067, 1596.789777, 1458.403965, 4.030000
30.177701, -645.043436, -614.865735, 831.902305, 911.973127, 1596.341670, 1477.145065, 4.030000
28.595813, -643.427589, -614.831776, 832.022701, 864.168314, 1596.058660, 1520.495052, 4.030000
26.937049, -641.797614, -614.860564, 831.955852, 814.040306, 1595.921058, 1559.043703, 4.030000
25.603352, -640.351312, -614.747960, 831.740222, 773.735828, 1595.942255, 1601.644363, 4.030000
25.720798, -640.507391, -614.786593, 831.539280, 777.285068, 1595.991070, 1609.170945, 4.030000
26.876347, -641.796180, -614.919833, 831.468202, 812.205870, 1595.983986, 1594.064227, 4.030000
27.370998, -642.301707, -614.930710, 831.452400, 827.154262, 1595.988235, 1597.143945, 4.030000
27.232499, -642.002687, -614.770188, 831.421438, 822.968809, 1596.018932, 1604.399345, 4.030000
27.976836, -642.803342, -614.826506, 831.472497, 845.462769, 1595.965609, 1581.355066, 4.030000
28.929217, -643.916318, -614.987101, 831.627466, 874.243805, 1595.871073, 1569.873583, 4.030000
28.332735, -643.246071, -614.913336, 831.716240, 856.218066, 1595.828175, 1583.988407, 4.030000
27.114949, -641.877858, -614.762909, 831.671996, 819.416452, 1595.718229, 1565.263292, 4.030000
26.998190, -641.851511, -614.853320, 831.615423, 815.887995, 1595.453640, 1521.897753, 4.030000
27.329655, -642.240546, -614.910891, 831.595028, 825.904891, 1595.181807, 1519.340482, 4.030000
27.295863, -642.166838, -614.870975, 831.571144, 824.883687, 1595.049105, 1557.892591, 4.030000
27.280303, -642.103406, -614.823103, 831.545763, 824.413460, 1595.066452, 1599.940980, 4.030000
27.668634, -642.534998, -614.866364, 831.562028, 836.148863, 1595.103691, 1605.604942, 4.030000
28.025027, -642.899420, -614.874393, 831.616102, 846.919095, 1595.049921, 1579.832954, 4.030000
28.092680, -642.953631, -614.860952, 831.676970, 848.963565, 1594.931063, 1561.175537, 4.030000
27.788354, -642.665951, -614.877598, 831.705257, 839.766806, 1594.816704, 1562.224255, 4.030000
27.143218, -641.943907, -614.800689, 831.665415, 820.270737, 1594.717041, 1566.213514, 4.030000
26.781038, -641.629662, -614.848624, 831.587846, 809.325622, 1594.609885, 1563.855996, 4.030000
26.584597, -641.412215, -614.827618, 831.490273, 803.389161, 1594.582294, 1586.636133, 4.030000
26.880113, -641.657203, -614.777091, 831.424168, 812.319674, 1594.646417, 1613.178020, 4.030000
27.919190, -642.822519, -614.903330, 831.466424, 843.720687, 1594.639740, 1592.703447, 4.030000
28.326307, -643.249033, -614.922726, 831.550524, 856.023804, 1594.510046, 1556.768962, 4.030000
27.718974, -642.552926, -614.833952, 831.571410, 837.670152, 1594.361861, 1551.092054, 4.030000
27.200263, -641.995857, -614.795594, 831.538836, 821.994642, 1594.265387, 1565.998323, 4.030000
27.295768, -642.126138, -614.830369, 831.516267, 824.880828, 1594.215777, 1579.630482, 4.030000
27.676866, -642.524186, -614.847320, 831.532758, 836.397650, 1594.179068, 1583.349852, 4.030000
27.832327, -642.732007, -614.899680, 831.564956, 841.095686, 1594.099090, 1570.425536, 4.030000
27.368300, -642.214099, -614.845798, 831.549882, 827.072757, 1593.987610, 1560.878086, 4.030000
26.901816, -641.705897, -614.804081, 831.487760, 812.975554, 1593.920549, 1573.936449, 4.030000
27.138143, -641.955755, -614.817612, 831.449859, 820.117371, 1593.907295, 1589.944325, 4.030000
27.861496, -642.739925, -614.878429, 831.484834, 841.977171, 1593.874425, 1584.013569, 4.030000
28.304304, -643.199940, -614.895636, 831.563887, 855.358885, 1593.789417, 1568.201828, 4.030000
28.000518, -642.904836, -614.904317, 831.612120, 846.178442, 1593.750937, 1582.130080, 4.030000
26.872495, -641.731136, -614.858641, 831.547900, 812.089452, 1593.832534, 1618.556401, 4.030000
25.702535, -640.468433, -614.765898, 831.368180, 776.733156, 1594.016589, 1649.969304, 4.030000
25.673265, -640.450440, -614.777175, 831.186743, 775.848631, 1594.219718, 1656.174141, 4.030000
26.770145, -641.623671, -614.853525, 831.114462, 808.996451, 1594.344995, 1632.679683, 4.030000
27.902588, -642.806604, -614.904016, 831.153763, 843.218964, 1594.446974, 1625.754592, 4.030000
28.208564, -643.115390, -614.906826, 831.222733, 852.465616, 1594.587656, 1637.917602, 4.030000
27.748216, -642.591071, -614.842855, 831.246382, 838.553841, 1594.710457, 1632.656077, 4.030000
27.647008, -642.382045, -614.735036, 831.260044, 835.495339, 1594.718617, 1597.248219, 4.030000
28.926913, -643.796444, -614.869531, 831.397589, 874.174188, 1594.590046, 1554.604488, 4.030000
29.818028, -644.853828, -615.035800, 831.620293, 901.103774, 1594.449697, 1550.660880, 4.030000
28.604672, -643.444527, -614.839855, 831.724801, 864.436019, 1594.449814, 1594.486282, 4.030000
27.283160, -642.031935, -614.748776, 831.701865, 824.499796, 1594.628195, 1650.639789, 4.030000
27.308085, -642.177342, -614.869257, 831.681457, 825.253053, 1594.801257, 1649.315830, 4.030000
27.218347, -642.193226, -614.974879, 831.652623, 822.541154, 1594.813588, 1598.710321, 4.030000
26.095368, -640.865329, -614.769961, 831.517252, 788.604614, 1594.738149, 1570.823806, 4.030000
26.212101, -640.895407, -614.683306, 831.393789, 792.132301, 1594.626023, 1558.970024, 4.030000
28.327983, -643.260401, -614.932418, 831.470916, 856.074454, 1594.468104, 1544.091981, 4.030000
29.672125, -644.640093, -614.967968, 831.674105, 896.694565, 1594.295868, 1539.180158, 4.030000
29.242422, -644.103508, -614.861086, 831.835703, 883.708903, 1594.211047, 1566.983684, 4.030000
28.135326, -642.978742, -614.843416, 831.892721, 850.252342, 1594.270812, 1613.515211, 4.030000
26.844890, -641.671860, -614.826971, 831.829025, 811.255226, 1594.417111, 1641.671648, 4.030000
25.644179, -640.418586, -614.774407, 831.654073, 774.969635, 1594.599768, 1653.780699, 4.030000
25.120380, -639.880939, -614.760560, 831.431638, 759.140373, 1594.814254, 1664.522227, 4.030000
25.451498, -640.256255, -614.804757, 831.241165, 769.146790, 1595.018844, 1661.715085, 4.030000
25.903364, -640.796543, -614.893179, 831.093485, 782.802224, 1595.216080, 1659.712058, 4.030000
25.681453, -640.490511, -614.809058, 830.926320, 776.096074, 1595.506954, 1690.913726, 4.030000
25.775818, -640.480500, -614.704682, 830.768809, 778.947778, 1595.866383, 1714.118415, 4.030000
27.168806, -641.997493, -614.828687, 830.739429, 821.044012, 1596.181611, 1700.207087, 4.030000
28.343306, -643.270813, -614.927506, 830.817134, 856.537532, 1596.435666, 1680.527789, 4.030000
28.195850, -643.006344, -614.810494, 830.880991, 852.081385, 1596.692673, 1682.019120, 4.030000
27.858889, -642.635872, -614.776983, 830.913977, 841.898377, 1596.968737, 1688.897826, 4.030000
28.097363, -642.898222, -614.800858, 830.968279, 849.105103, 1597.195731, 1673.011965, 4.030000
28.582614, -643.441323, -614.858710, 831.065901, 863.769421, 1597.269818, 1622.088746, 4.030000
28.771055, -643.647201, -614.876146, 831.179842, 869.464152, 1597.200032, 1573.752027, 4.030000
28.313013, -643.244313, -614.931301, 831.252157, 855.622049, 1597.091984, 1560.679946, 4.030000
27.182138, -641.954108, -614.771970, 831.223233, 821.446897, 1597.058451, 1585.724112, 4.030000
27.113874, -641.858695, -614.744821, 831.188411, 819.383961, 1597.048762, 1593.764119, 4.030000
28.415774, -643.330952, -614.915179, 831.269171, 858.727499, 1596.948106, 1562.725214, 4.030000
29.179569, -644.120188, -614.940619, 831.416950, 881.809458, 1596.796119, 1544.968468, 4.030000
28.625836, -643.536648, -614.910812, 831.515080, 865.075609, 1596.713660, 1568.512806, 4.030000
27.281397, -642.101845, -614.820448, 831.494532, 824.446533, 1596.778057, 1618.866008, 4.030000
26.277114, -641.070080, -614.792966, 831.386133, 794.097002, 1596.941797, 1653.268555, 4.030000
26.077328, -640.901140, -614.823811, 831.260911, 788.059451, 1597.166160, 1674.571191, 4.030000
26.644734, -641.431783, -614.787049, 831.185827, 805.206505, 1597.378726, 1670.926675, 4.030000
27.821678, -642.745233, -614.923554, 831.213379, 840.773879, 1597.500642, 1639.805643, 4.030000
27.942321, -642.918795, -614.976474, 831.251219, 844.419711, 1597.601159, 1632.580903, 4.030000
26.403186, -641.202193, -614.799007, 831.155950, 797.906898, 1597.813120, 1671.787405, 4.030000
25.442697, -640.128841, -614.686144, 830.978528, 768.880834, 1598.112924, 1703.044618, 4.030000
26.419395, -641.292814, -614.873419, 830.885966, 798.396753, 1598.358803, 1684.662247, 4.030000
27.319960, -642.297125, -614.977165, 830.871025, 825.611901, 1598.545391, 1664.224407, 4.030000
26.923224, -641.744805, -614.821581, 830.822300, 813.622512, 1598.739846, 1667.382378, 4.030000
26.902628, -641.693643, -614.791014, 830.772097, 813.000102, 1598.869518, 1644.773224, 4.030000
27.915284, -642.790455, -614.875171, 830.808138, 843.602644, 1598.822449, 1582.113287, 4.030000
28.765708, -643.728340, -614.962632, 830.915965, 869.302536, 1598.599764, 1519.323826, 4.030000
28.440207, -643.326051, -614.885844, 830.995714, 859.465869, 1598.351204, 1509.615036, 4.030000
27.847046, -642.631760, -614.784714, 831.025086, 841.540494, 1598.232106, 1555.595078, 4.030000
28.062775, -642.953146, -614.890371, 831.072405, 848.059843, 1598.247532, 1603.785381, 4.030000
28.365375, -643.257947, -614.892572, 831.144793, 857.204445, 1598.268309, 1605.748218, 4.030000
28.353824, -643.258816, -614.904993, 831.215817, 856.855363, 1598.172914, 1563.735440, 4.030000
28.045213, -642.930907, -614.885695, 831.260757, 847.529117, 1598.029083, 1545.962115, 4.030000
27.638610, -642.510321, -614.871711, 831.271693, 835.241531, 1597.980803, 1580.455314, 4.030000
27.513294, -642.311844, -614.798551, 831.272194, 831.454461, 1598.061629, 1627.482047, 4.030000
28.214139, -643.050709, -614.836570, 831.330560, 852.634081, 1598.178559, 1640.858198, 4.030000
29.066672, -644.007822, -614.941150, 831.458808, 878.397705, 1598.262318, 1628.917980, 4.030000
28.581001, -643.551287, -614.970286, 831.546476, 863.720682, 1598.342978, 1627.945180, 4.030000
26.740459, -641.533156, -614.792698, 831.482934, 808.099312, 1598.500527, 1656.478794, 4.030000
25.796986, -640.530789, -614.733803, 831.342676, 779.587476, 1598.672334, 1662.069106, 4.030000
26.463570, -641.344304, -614.880733, 831.257471, 799.731724, 1598.790639, 1642.563233, 4.030000
27.029522, -641.911352, -614.881830, 831.218701, 816.834838, 1598.865905, 1626.789681, 4.030000
27.106561, -641.936561, -614.830000, 831.186380, 819.162977, 1598.894776, 1609.634722, 4.030000
27.179140, -642.028426, -614.849286, 831.160096, 821.356308, 1598.864621, 1587.616975, 4.030000
27.079927, -641.949474, -614.869547, 831.125957, 818.358077, 1598.803526, 1575.953770, 4.030000
26.551774, -641.409374, -614.857600, 831.049551, 802.397255, 1598.772038, 1586.964097, 4.030000
25.901053, -640.699860, -614.798807, 830.921389, 782.732397, 1598.867170, 1634.636791, 4.030000
25.836193, -640.634641, -614.798448, 830.788719, 780.772310, 1599.096051, 1685.384152, 4.030000
26.620516, -641.421651, -614.801136, 830.719289, 804.474627, 1599.326313, 1686.365598, 4.030000
27.993337, -642.885295, -614.891958, 830.759400, 845.961427, 1599.389852, 1623.470884, 4.030000
28.730799, -643.676282, -614.945483, 830.857794, 868.247588, 1599.299247, 1564.869375, 4.030000
28.295122, -643.131680, -614.836557, 830.921207, 855.081409, 1599.204733, 1563.194931, 4.030000
27.975272, -642.758567, -614.783295, 830.959051, 845.415510, 1599.138558, 1573.859640, 4.030000
28.617244, -643.498010, -614.880766, 831.047220, 864.815959, 1599.000446, 1546.103688, 4.030000
29.237983, -644.146219, -614.908236, 831.183655, 883.574744, 1598.738110, 1498.001083, 4.030000
29.206035, -644.088295, -614.882259, 831.316882, 882.609289, 1598.432275, 1480.685988, 4.030000
28.679598, -643.560847, -614.881249, 831.408312, 866.700300, 1598.142224, 1486.182224, 4.030000
27.799533, -642.643837, -614.844304, 831.430725, 840.104641, 1597.932594, 1516.805952, 4.030000
27.057961, -641.868137, -614.810176, 831.395413, 817.694262, 1597.808198, 1549.542558, 4.030000
26.908682, -641.750235, -614.841554, 831.348715, 813.183028, 1597.685844, 1550.090009, 4.030000
27.000056, -641.892805, -614.892749, 831.309317, 815.944373, 1597.615130, 1570.036750, 4.030000
26.834483, -641.662170, -614.827686, 831.257357, 810.940750, 1597.706306, 1633.356006, 4.030000
26.959450, -641.773408, -614.813958, 831.215270, 814.717265, 1597.884915, 1667.899750, 4.030000
27.481891, -642.366698, -614.884808, 831.213468, 830.505469, 1597.969075, 1631.043980, 4.030000
27.642472, -642.537405, -614.894933, 831.223961, 835.358240, 1597.961692, 1595.052922, 4.030000
27.394051, -642.224961, -614.830911, 831.215444, 827.850930, 1597.925380, 1583.581996, 4.030000
27.342447, -642.207378, -614.864931, 831.203041, 826.291467, 1597.845396, 1566.171895, 4.030000
27.322438, -642.220179, -614.897741, 831.189181, 825.686784, 1597.807865, 1582.907744, 4.030000
26.863425, -641.769152, -614.905726, 831.140625, 811.815382, 1597.890050, 1630.599993, 4.030000
26.178008, -640.986300, -614.808293, 831.040528, 791.101986, 1598.026018, 1652.277047, 4.030000
26.409732, -641.234686, -614.824954, 830.958394, 798.104708, 1598.163574, 1653.186141, 4.030000
27.551442, -642.448350, -614.896907, 830.962496, 832.607327, 1598.298412, 1652.368405, 4.030000
28.544388, -643.457425, -614.913037, 831.041036, 862.614238, 1598.408661, 1642.728489, 4.030000
29.121089, -643.955361, -614.834272, 831.162326, 880.042190, 1598.474531, 1625.020140, 4.030000
29.484361, -644.437828, -614.953466, 831.310124, 891.020327, 1598.451181, 1589.018086, 4.030000
28.491271, -643.446947, -614.955676, 831.383274, 861.009029, 1598.434091, 1591.512602, 4.030000
26.553635, -641.293475, -614.739840, 831.312193, 802.453484, 1598.529129, 1637.114348, 4.030000
26.185141, -640.921100, -614.735959, 831.214167, 791.317549, 1598.647435, 1646.798293, 4.030000
27.688158, -642.563847, -614.875688, 831.227675, 836.738893, 1598.688313, 1615.366182, 4.030000
29.192630, -644.175590, -614.982961, 831.352008, 882.204171, 1598.644593, 1580.763332, 4.030000
29.012480, -643.988158, -614.975678, 831.462490, 876.760012, 1598.596274, 1578.785414, 4.030000
27.419025, -642.239783, -614.820758, 831.455556, 828.605647, 1598.645186, 1618.747943, 4.030000
26.381945, -641.150453, -614.768508, 831.372770, 797.265002, 1598.789406, 1658.207997, 4.030000
26.917313, -641.742120, -614.824807, 831.329463, 813.443874, 1598.923329, 1654.233484, 4.030000
28.116204, -643.049900, -614.933696, 831.373668, 849.674475, 1598.922905, 1598.747647, 4.030000
28.453468, -643.406208, -614.952740, 831.442161, 859.866631, 1598.831779, 1561.014384, 4.030000
27.553175, -642.452525, -614.899350, 831.445081, 832.659693, 1598.786714, 1580.039514, 4.030000
26.308848, -641.103632, -614.794784, 831.358025, 795.056002, 1598.820310, 1612.829924, 4.030000
26.024665, -640.812202, -614.787537, 831.250889, 786.467954, 1598.817837, 1597.784383, 4.030000
26.921958, -641.761515, -614.839557, 831.208826, 813.584249, 1598.722633, 1558.832066, 4.030000
27.941891, -642.902806, -614.960915, 831.240175, 844.406720, 1598.592571, 1543.966475, 4.030000
27.892863, -642.765628, -614.872766, 831.267864, 842.925082, 1598.540878, 1576.778075, 4.030000
27.683144, -642.482756, -614.799613, 831.280440, 836.587351, 1598.564051, 1608.343292, 4.030000
27.953526, -642.889601, -614.936075, 831.312227, 844.758320, 1598.583172, 1606.671075, 4.030000
27.440945, -642.350001, -614.909056, 831.307417, 829.268068, 1598.633217, 1619.852221, 4.030000
26.718802, -641.435734, -614.716932, 831.251402, 807.444841, 1598.716145, 1633.960594, 4.030000
27.621920, -642.549440, -614.927520, 831.259565, 834.737162, 1598.717464, 1599.279546, 4.030000
28.149291, -643.203783, -615.054491, 831.304927, 850.674380, 1598.612115, 1553.628178, 4.030000
27.099108, -641.868064, -614.768955, 831.276099, 818.937740, 1598.449497, 1528.848731, 4.030000
27.075155, -641.870508, -614.795352, 831.245722, 818.213882, 1598.193548, 1488.391336, 4.030000
28.248074, -643.150830, -614.902756, 831.297726, 853.659604, 1597.895309, 1469.652813, 4.030000
29.071473, -643.994196, -614.922723, 831.407090, 878.542810, 1597.649895, 1491.876393, 4.030000
28.963418, -643.873527, -614.910109, 831.508407, 875.277363, 1597.476220, 1522.448730, 4.030000
28.085820, -642.951837, -614.866017, 831.548148, 848.756282, 1597.392124, 1560.978605, 4.030000
27.125895, -641.935446, -614.809551, 831.521020, 819.747240, 1597.391838, 1597.267463, 4.030000
26.995507, -641.802834, -614.807327, 831.484978, 815.806906, 1597.382984, 1593.531341, 4.030000
27.655821, -642.540380, -614.884559, 831.494765, 835.761651, 1597.310743, 1565.813687, 4.030000
28.133080, -643.048306, -614.915226, 831.537435, 850.184470, 1597.215080, 1555.410494, 4.030000
27.659150, -642.593880, -614.934730, 831.547287, 835.862256, 1597.136948, 1562.915044, 4.030000
26.309097, -641.094021, -614.784924, 831.464369, 795.063518, 1597.134263, 1595.955894, 4.030000
25.969871, -640.654689, -614.684818, 831.358582, 784.812077, 1597.180812, 1617.662039, 4.030000
27.503270, -642.388443, -614.885173, 831.358113, 831.151545, 1597.176665, 1595.348155, 4.030000
28.575845, -643.538980, -614.963135, 831.430815, 863.564882, 1597.163506, 1591.346881, 4.030000
27.859822, -642.707309, -614.847487, 831.454454, 841.926587, 1597.229134, 1626.302703, 4.030000
26.540192, -641.335508, -614.795316, 831.388370, 802.047249, 1597.388682, 1668.227813, 4.030000
25.707045, -640.479202, -614.772157, 831.266131, 776.869449, 1597.586293, 1685.523381, 4.030000
25.765008, -640.564586, -614.799578, 831.148356, 778.621085, 1597.712126, 1653.833376, 4.030000
26.438119, -641.278901, -614.840782, 831.076513, 798.962577, 1597.731782, 1606.518223, 4.030000
27.069490, -641.943035, -614.873545, 831.047485, 818.042666, 1597.738091, 1600.564555, 4.030000
27.365341, -642.166913, -614.801572, 831.038453, 826.983329, 1597.790114, 1621.148027, 4.030000
27.954985, -642.739467, -614.784482, 831.068972, 844.802435, 1597.857988, 1628.401362, 4.030000
29.021832, -643.854831, -614.832999, 831.170684, 877.042636, 1597.893236, 1613.790290, 4.030000
29.765535, -644.691431, -614.925896, 831.321559, 899.517433, 1597.868404, 1586.644067, 4.030000
29.228008, -644.123483, -614.895474, 831.435991, 883.273311, 1597.850492, 1589.736560, 4.030000
27.756108, -642.560088, -614.803980, 831.452158, 838.792345, 1597.919240, 1629.130990, 4.030000
26.704794, -641.463610, -614.758817, 831.398582, 807.021515, 1598.036238, 1651.270403, 4.030000
26.578261, -641.426514, -614.848254, 831.336874, 803.197679, 1598.156302, 1652.905257, 4.030000
26.515017, -641.340690, -614.825673, 831.271261, 801.286451, 1598.357846, 1690.463536, 4.030000
26.643303, -641.399348, -614.756045, 831.214381, 805.163259, 1598.692116, 1751.787533, 4.030000
27.569922, -642.391369, -614.821447, 831.218623, 833.165779, 1599.049429, 1763.056357, 4.030000
28.470392, -643.351024, -614.880632, 831.281876, 860.378063, 1599.298432, 1713.839881, 4.030000
28.440031, -643.302799, -614.862768, 831.342869, 859.460559, 1599.418477, 1654.759099, 4.030000
27.717067, -642.521501, -614.804434, 831.356410, 837.612523, 1599.471478, 1623.957677, 4.030000
26.967886, -641.799033, -614.831147, 831.321099, 814.972202, 1599.567758, 1644.145566, 4.030000
26.035427, -640.893344, -614.857917, 831.225340, 786.793192, 1599.812233, 1713.248659, 4.030000
24.955701, -639.696235, -614.740533, 831.059972, 754.163773, 1600.183226, 1772.694983, 4.030000
25.370665, -640.046927, -614.676262, 830.922165, 766.704009, 1600.480106, 1738.826089, 4.030000
27.827159, -642.704193, -614.877034, 830.943570, 840.939515, 1600.547155, 1631.858980, 4.030000
29.647391, -644.701668, -615.054277, 831.082170, 895.947090, 1600.466127, 1562.545235, 4.030000
28.759757, -643.648822, -614.889065, 831.163107, 869.122710, 1600.424265, 1580.790955, 4.030000
27.210344, -641.917488, -614.707144, 831.144288, 822.299290, 1600.450372, 1612.720683, 4.030000
27.475702, -642.259744, -614.784043, 831.142538, 830.318429, 1600.479267, 1614.088912, 4.030000
28.617658, -643.574984, -614.957326, 831.213756, 864.828463, 1600.519846, 1619.673096, 4.030000
28.473031, -643.398882, -614.925851, 831.275452, 860.457811, 1600.602994, 1639.931708, 4.030000
27.369709, -642.131265, -614.761556, 831.266694, 827.115323, 1600.706016, 1649.538621, 4.030000
27.319492, -642.095246, -614.775754, 831.254785, 825.597748, 1600.798642, 1644.796240, 4.030000
28.175736, -643.125244, -614.949508, 831.297172, 851.473524, 1600.875550, 1637.483620, 4.030000
28.110304, -643.010938, -614.900635, 831.335245, 849.496171, 1600.985795, 1653.572549, 4.030000
27.409799, -642.195994, -614.786195, 831.328964, 828.326845, 1601.125790, 1668.043552, 4.030000
27.092990, -641.963442, -614.870452, 831.302764, 818.752853, 1601.242700, 1657.242619, 4.030000
26.500002, -641.372068, -614.872066, 831.239417, 800.832701, 1601.382951, 1668.703229, 4.030000
25.632422, -640.408061, -614.775640, 831.121937, 774.614329, 1601.623700, 1717.424209, 4.030000
25.715551, -640.488302, -614.772750, 831.010146, 777.126518, 1601.876773, 1723.857687, 4.030000
26.796979, -641.689857, -614.892878, 830.966338, 809.807370, 1601.990909, 1657.118517, 4.030000
27.549573, -642.452775, -614.903202, 830.969605, 832.550825, 1601.918714, 1566.976662, 4.030000
27.955971, -642.756718, -614.800746, 830.998129, 844.832226, 1601.739186, 1514.668080, 4.030000
28.772060, -643.703269, -614.931209, 831.077177, 869.494511, 1601.562310, 1515.600522, 4.030000
29.024837, -643.927654, -614.902817, 831.171555, 877.133470, 1601.462113, 1552.666047, 4.030000
28.920890, -643.727413, -614.806523, 831.259123, 873.992160, 1601.388389, 1565.411116, 4.030000
29.157088, -644.093146, -614.936058, 831.360900, 881.130097, 1601.285802, 1551.120689, 4.030000
28.403667, -643.370614, -614.966947, 831.415891, 858.361644, 1601.254970, 1586.147510, 4.030000
26.337655, -641.162765, -614.825110, 831.343759, 795.926556, 1601.367271, 1656.507068, 4.030000
24.888247, -639.614776, -614.726529, 831.183072, 752.125302, 1601.541249, 1687.138161, 4.030000
25.472392, -640.263679, -614.791288, 831.058771, 769.778209, 1601.668764, 1664.533867, 4.030000
27.246409, -642.150985, -614.904576, 831.043277, 823.389184, 1601.687014, 1610.702472, 4.030000
28.443754, -643.379807, -614.936053, 831.100796, 859.573072, 1601.618634, 1567.770573, 4.030000
28.522896, -643.387199, -614.864303, 831.162897, 861.964761, 1601.563513, 1574.223589, 4.030000
28.294311, -643.137695, -614.843384, 831.210877, 855.056891, 1601.564177, 1601.894220, 4.030000
